nct_id,nct_id2,models,row,col,r
NCT02453555,NCT02453555,f2,(Intercept),value_1,-0.82
NCT02453555,NCT02453555,f2,(Intercept),age10,-0.649
NCT02453555,NCT02453555,f2,value_1,age10,0.109
NCT02453555,NCT02453555,f2,(Intercept),arm_f_2_FDC EmpaLina titr,-0.496
NCT02453555,NCT02453555,f2,value_1,arm_f_2_FDC EmpaLina titr,0.055
NCT02453555,NCT02453555,f2,age10,arm_f_2_FDC EmpaLina titr,0.777
NCT02453555,NCT02453555,f2,(Intercept),age10:arm_f_2_FDC EmpaLina titr,0.492
NCT02453555,NCT02453555,f2,value_1,age10:arm_f_2_FDC EmpaLina titr,-0.059
NCT02453555,NCT02453555,f2,age10,age10:arm_f_2_FDC EmpaLina titr,-0.79
NCT02453555,NCT02453555,f2,arm_f_2_FDC EmpaLina titr,age10:arm_f_2_FDC EmpaLina titr,-0.985
NCT00763451,NCT00763451,f2,(Intercept),value_1,-0.705
NCT00763451,NCT00763451,f2,(Intercept),age10,-0.742
NCT00763451,NCT00763451,f2,value_1,age10,0.063
NCT00763451,NCT00763451,f2,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.481
NCT00763451,NCT00763451,f2,value_1,arm_f_2_Lixisenatide 1-step titration,-0.012
NCT00763451,NCT00763451,f2,age10,arm_f_2_Lixisenatide 1-step titration,0.68
NCT00763451,NCT00763451,f2,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.497
NCT00763451,NCT00763451,f2,value_1,arm_f_2_Lixisenatide 2-step titration,0.004
NCT00763451,NCT00763451,f2,age10,arm_f_2_Lixisenatide 2-step titration,0.686
NCT00763451,NCT00763451,f2,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.482
NCT00763451,NCT00763451,f2,(Intercept),age10:arm_f_2_Lixisenatide 1-step titration,0.459
NCT00763451,NCT00763451,f2,value_1,age10:arm_f_2_Lixisenatide 1-step titration,0.017
NCT00763451,NCT00763451,f2,age10,age10:arm_f_2_Lixisenatide 1-step titration,-0.671
NCT00763451,NCT00763451,f2,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.986
NCT00763451,NCT00763451,f2,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.462
NCT00763451,NCT00763451,f2,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.475
NCT00763451,NCT00763451,f2,value_1,age10:arm_f_2_Lixisenatide 2-step titration,-0.006
NCT00763451,NCT00763451,f2,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.672
NCT00763451,NCT00763451,f2,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.459
NCT00763451,NCT00763451,f2,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.986
NCT00763451,NCT00763451,f2,age10:arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,0.453
NCT00976937,NCT00976937,f2,(Intercept),value_1,-0.553
NCT00976937,NCT00976937,f2,(Intercept),age10,-0.833
NCT00976937,NCT00976937,f2,value_1,age10,0.007
NCT00976937,NCT00976937,f2,(Intercept),arm_f_2_Lixisenatide,-0.642
NCT00976937,NCT00976937,f2,value_1,arm_f_2_Lixisenatide,0.036
NCT00976937,NCT00976937,f2,age10,arm_f_2_Lixisenatide,0.743
NCT00976937,NCT00976937,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.636
NCT00976937,NCT00976937,f2,value_1,age10:arm_f_2_Lixisenatide,-0.04
NCT00976937,NCT00976937,f2,age10,age10:arm_f_2_Lixisenatide,-0.741
NCT00976937,NCT00976937,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.993
NCT00866658,NCT00866658,f2,(Intercept),value_1,-0.829
NCT00866658,NCT00866658,f2,(Intercept),age10,-0.609
NCT00866658,NCT00866658,f2,value_1,age10,0.071
NCT00866658,NCT00866658,f2,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.365
NCT00866658,NCT00866658,f2,value_1,arm_f_2_Lixisenatide 2-step titration,-0.034
NCT00866658,NCT00866658,f2,age10,arm_f_2_Lixisenatide 2-step titration,0.687
NCT00866658,NCT00866658,f2,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.367
NCT00866658,NCT00866658,f2,value_1,age10:arm_f_2_Lixisenatide 2-step titration,0.027
NCT00866658,NCT00866658,f2,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.702
NCT00866658,NCT00866658,f2,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.985
NCT01169779,NCT01169779,f2,(Intercept),value_1,-0.82
NCT01169779,NCT01169779,f2,(Intercept),age10,-0.558
NCT01169779,NCT01169779,f2,value_1,age10,-0.004
NCT01169779,NCT01169779,f2,(Intercept),arm_f_2_Lixisenatide,-0.319
NCT01169779,NCT01169779,f2,value_1,arm_f_2_Lixisenatide,-0.1
NCT01169779,NCT01169779,f2,age10,arm_f_2_Lixisenatide,0.69
NCT01169779,NCT01169779,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.317
NCT01169779,NCT01169779,f2,value_1,age10:arm_f_2_Lixisenatide,0.092
NCT01169779,NCT01169779,f2,age10,age10:arm_f_2_Lixisenatide,-0.698
NCT01169779,NCT01169779,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.983
NCT01632163,NCT01632163,f2,(Intercept),value_1,-0.741
NCT01632163,NCT01632163,f2,(Intercept),age10,-0.604
NCT01632163,NCT01632163,f2,value_1,age10,-0.075
NCT01632163,NCT01632163,f2,(Intercept),arm_f_2_Lixisenatide,-0.462
NCT01632163,NCT01632163,f2,value_1,arm_f_2_Lixisenatide,-0.025
NCT01632163,NCT01632163,f2,age10,arm_f_2_Lixisenatide,0.706
NCT01632163,NCT01632163,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.449
NCT01632163,NCT01632163,f2,value_1,age10:arm_f_2_Lixisenatide,0.023
NCT01632163,NCT01632163,f2,age10,age10:arm_f_2_Lixisenatide,-0.705
NCT01632163,NCT01632163,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.986
NCT01798706,NCT01798706,f2,(Intercept),value_1,-0.407
NCT01798706,NCT01798706,f2,(Intercept),age10,-0.927
NCT01798706,NCT01798706,f2,value_1,age10,0.037
NCT01798706,NCT01798706,f2,(Intercept),arm_f_2_Lixisenatide,-0.702
NCT01798706,NCT01798706,f2,value_1,arm_f_2_Lixisenatide,0.115
NCT01798706,NCT01798706,f2,age10,arm_f_2_Lixisenatide,0.72
NCT01798706,NCT01798706,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.7
NCT01798706,NCT01798706,f2,value_1,age10:arm_f_2_Lixisenatide,-0.115
NCT01798706,NCT01798706,f2,age10,age10:arm_f_2_Lixisenatide,-0.72
NCT01798706,NCT01798706,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.999
NCT00712673,NCT00712673,f2,(Intercept),value_1,-0.656
NCT00712673,NCT00712673,f2,(Intercept),age10,-0.78
NCT00712673,NCT00712673,f2,value_1,age10,0.057
NCT00712673,NCT00712673,f2,(Intercept),arm_f_2_Lixisenatide evening,-0.595
NCT00712673,NCT00712673,f2,value_1,arm_f_2_Lixisenatide evening,-0.017
NCT00712673,NCT00712673,f2,age10,arm_f_2_Lixisenatide evening,0.79
NCT00712673,NCT00712673,f2,(Intercept),arm_f_2_Lixisenatide morning,-0.565
NCT00712673,NCT00712673,f2,value_1,arm_f_2_Lixisenatide morning,-0.026
NCT00712673,NCT00712673,f2,age10,arm_f_2_Lixisenatide morning,0.757
NCT00712673,NCT00712673,f2,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning,0.62
NCT00712673,NCT00712673,f2,(Intercept),age10:arm_f_2_Lixisenatide evening,0.59
NCT00712673,NCT00712673,f2,value_1,age10:arm_f_2_Lixisenatide evening,0.012
NCT00712673,NCT00712673,f2,age10,age10:arm_f_2_Lixisenatide evening,-0.801
NCT00712673,NCT00712673,f2,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide evening,-0.985
NCT00712673,NCT00712673,f2,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide evening,-0.611
NCT00712673,NCT00712673,f2,(Intercept),age10:arm_f_2_Lixisenatide morning,0.553
NCT00712673,NCT00712673,f2,value_1,age10:arm_f_2_Lixisenatide morning,0.028
NCT00712673,NCT00712673,f2,age10,age10:arm_f_2_Lixisenatide morning,-0.765
NCT00712673,NCT00712673,f2,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,-0.609
NCT00712673,NCT00712673,f2,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide morning,-0.986
NCT00712673,NCT00712673,f2,age10:arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,0.617
NCT00713830,NCT00713830,f2,(Intercept),value_1,-0.745
NCT00713830,NCT00713830,f2,(Intercept),age10,-0.726
NCT00713830,NCT00713830,f2,value_1,age10,0.096
NCT00713830,NCT00713830,f2,(Intercept),arm_f_2_Lixisenatide,-0.552
NCT00713830,NCT00713830,f2,value_1,arm_f_2_Lixisenatide,0.012
NCT00713830,NCT00713830,f2,age10,arm_f_2_Lixisenatide,0.8
NCT00713830,NCT00713830,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.545
NCT00713830,NCT00713830,f2,value_1,age10:arm_f_2_Lixisenatide,-0.016
NCT00713830,NCT00713830,f2,age10,age10:arm_f_2_Lixisenatide,-0.808
NCT00713830,NCT00713830,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.985
NCT00715624,NCT00715624,f2,(Intercept),value_1,-0.769
NCT00715624,NCT00715624,f2,(Intercept),age10,-0.75
NCT00715624,NCT00715624,f2,value_1,age10,0.168
NCT00715624,NCT00715624,f2,(Intercept),arm_f_2_Lixisenatide,-0.556
NCT00715624,NCT00715624,f2,value_1,arm_f_2_Lixisenatide,0.058
NCT00715624,NCT00715624,f2,age10,arm_f_2_Lixisenatide,0.787
NCT00715624,NCT00715624,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.553
NCT00715624,NCT00715624,f2,value_1,age10:arm_f_2_Lixisenatide,-0.062
NCT00715624,NCT00715624,f2,age10,age10:arm_f_2_Lixisenatide,-0.801
NCT00715624,NCT00715624,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.986
NCT00763815,NCT00763815,f2,(Intercept),value_1,-0.738
NCT00763815,NCT00763815,f2,(Intercept),age10,-0.744
NCT00763815,NCT00763815,f2,value_1,age10,0.112
NCT00763815,NCT00763815,f2,(Intercept),arm_f_2_Lixisenatide,-0.544
NCT00763815,NCT00763815,f2,value_1,arm_f_2_Lixisenatide,-0.007
NCT00763815,NCT00763815,f2,age10,arm_f_2_Lixisenatide,0.797
NCT00763815,NCT00763815,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.539
NCT00763815,NCT00763815,f2,value_1,age10:arm_f_2_Lixisenatide,0.007
NCT00763815,NCT00763815,f2,age10,age10:arm_f_2_Lixisenatide,-0.812
NCT00763815,NCT00763815,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.986
NCT00688701,NCT00688701,f2,(Intercept),value_1,-0.765
NCT00688701,NCT00688701,f2,(Intercept),age10,-0.699
NCT00688701,NCT00688701,f2,value_1,age10,0.092
NCT00688701,NCT00688701,f2,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.458
NCT00688701,NCT00688701,f2,value_1,arm_f_2_Lixisenatide 1-step titration,0.008
NCT00688701,NCT00688701,f2,age10,arm_f_2_Lixisenatide 1-step titration,0.685
NCT00688701,NCT00688701,f2,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.41
NCT00688701,NCT00688701,f2,value_1,arm_f_2_Lixisenatide 2-step titration,-0.024
NCT00688701,NCT00688701,f2,age10,arm_f_2_Lixisenatide 2-step titration,0.647
NCT00688701,NCT00688701,f2,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.466
NCT00688701,NCT00688701,f2,(Intercept),age10:arm_f_2_Lixisenatide 1-step titration,0.449
NCT00688701,NCT00688701,f2,value_1,age10:arm_f_2_Lixisenatide 1-step titration,-0.01
NCT00688701,NCT00688701,f2,age10,age10:arm_f_2_Lixisenatide 1-step titration,-0.697
NCT00688701,NCT00688701,f2,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.98
NCT00688701,NCT00688701,f2,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.456
NCT00688701,NCT00688701,f2,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.392
NCT00688701,NCT00688701,f2,value_1,age10:arm_f_2_Lixisenatide 2-step titration,0.032
NCT00688701,NCT00688701,f2,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.653
NCT00688701,NCT00688701,f2,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.452
NCT00688701,NCT00688701,f2,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.982
NCT00688701,NCT00688701,f2,age10:arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,0.46
NCT00707031,NCT00707031,f2,(Intercept),value_1,-0.823
NCT00707031,NCT00707031,f2,(Intercept),age10,-0.674
NCT00707031,NCT00707031,f2,value_1,age10,0.147
NCT00707031,NCT00707031,f2,(Intercept),arm_f_2_Lixisenatide QD,-0.392
NCT00707031,NCT00707031,f2,value_1,arm_f_2_Lixisenatide QD,0.017
NCT00707031,NCT00707031,f2,age10,arm_f_2_Lixisenatide QD,0.65
NCT00707031,NCT00707031,f2,(Intercept),age10:arm_f_2_Lixisenatide QD,0.385
NCT00707031,NCT00707031,f2,value_1,age10:arm_f_2_Lixisenatide QD,-0.018
NCT00707031,NCT00707031,f2,age10,age10:arm_f_2_Lixisenatide QD,-0.657
NCT00707031,NCT00707031,f2,arm_f_2_Lixisenatide QD,age10:arm_f_2_Lixisenatide QD,-0.986
NCT01648582,NCT01648582,f2,(Intercept),value_1,-0.601
NCT01648582,NCT01648582,f2,(Intercept),age10,-0.804
NCT01648582,NCT01648582,f2,value_1,age10,0.026
NCT01648582,NCT01648582,f2,(Intercept),arm_f_2_Dulaglutide 0.75,-0.609
NCT01648582,NCT01648582,f2,value_1,arm_f_2_Dulaglutide 0.75,0.037
NCT01648582,NCT01648582,f2,age10,arm_f_2_Dulaglutide 0.75,0.724
NCT01648582,NCT01648582,f2,(Intercept),arm_f_2_Dulaglutide 1.5,-0.56
NCT01648582,NCT01648582,f2,value_1,arm_f_2_Dulaglutide 1.5,-0.018
NCT01648582,NCT01648582,f2,age10,arm_f_2_Dulaglutide 1.5,0.704
NCT01648582,NCT01648582,f2,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5,0.524
NCT01648582,NCT01648582,f2,(Intercept),age10:arm_f_2_Dulaglutide 0.75,0.597
NCT01648582,NCT01648582,f2,value_1,age10:arm_f_2_Dulaglutide 0.75,-0.037
NCT01648582,NCT01648582,f2,age10,age10:arm_f_2_Dulaglutide 0.75,-0.73
NCT01648582,NCT01648582,f2,arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 0.75,-0.985
NCT01648582,NCT01648582,f2,arm_f_2_Dulaglutide 1.5,age10:arm_f_2_Dulaglutide 0.75,-0.513
NCT01648582,NCT01648582,f2,(Intercept),age10:arm_f_2_Dulaglutide 1.5,0.556
NCT01648582,NCT01648582,f2,value_1,age10:arm_f_2_Dulaglutide 1.5,0.01
NCT01648582,NCT01648582,f2,age10,age10:arm_f_2_Dulaglutide 1.5,-0.712
NCT01648582,NCT01648582,f2,arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 1.5,-0.515
NCT01648582,NCT01648582,f2,arm_f_2_Dulaglutide 1.5,age10:arm_f_2_Dulaglutide 1.5,-0.986
NCT01648582,NCT01648582,f2,age10:arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 1.5,0.52
NCT01558271,NCT01558271,f2,(Intercept),value_1,-0.505
NCT01558271,NCT01558271,f2,(Intercept),age10,-0.874
NCT01558271,NCT01558271,f2,value_1,age10,0.041
NCT01558271,NCT01558271,f2,(Intercept),arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.825
NCT01558271,NCT01558271,f2,value_1,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.067
NCT01558271,NCT01558271,f2,age10,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.909
NCT01558271,NCT01558271,f2,(Intercept),"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.758
NCT01558271,NCT01558271,f2,value_1,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.021
NCT01558271,NCT01558271,f2,age10,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.857
NCT01558271,NCT01558271,f2,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.795
NCT01558271,NCT01558271,f2,(Intercept),age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.815
NCT01558271,NCT01558271,f2,value_1,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.065
NCT01558271,NCT01558271,f2,age10,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.918
NCT01558271,NCT01558271,f2,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.989
NCT01558271,NCT01558271,f2,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.787
NCT01558271,NCT01558271,f2,(Intercept),"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.749
NCT01558271,NCT01558271,f2,value_1,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.015
NCT01558271,NCT01558271,f2,age10,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.868
NCT01558271,NCT01558271,f2,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.789
NCT01558271,NCT01558271,f2,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining","age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.989
NCT01558271,NCT01558271,f2,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.796
NCT02750410,NCT02750410,f2,(Intercept),value_1,-0.736
NCT02750410,NCT02750410,f2,(Intercept),age10,-0.719
NCT02750410,NCT02750410,f2,value_1,age10,0.075
NCT02750410,NCT02750410,f2,(Intercept),arm_f_2_Dula,-0.611
NCT02750410,NCT02750410,f2,value_1,arm_f_2_Dula,0.039
NCT02750410,NCT02750410,f2,age10,arm_f_2_Dula,0.847
NCT02750410,NCT02750410,f2,(Intercept),age10:arm_f_2_Dula,0.591
NCT02750410,NCT02750410,f2,value_1,age10:arm_f_2_Dula,-0.024
NCT02750410,NCT02750410,f2,age10,age10:arm_f_2_Dula,-0.86
NCT02750410,NCT02750410,f2,arm_f_2_Dula,age10:arm_f_2_Dula,-0.985
NCT01768559,NCT01768559,f2,(Intercept),value_1,-0.851
NCT01768559,NCT01768559,f2,(Intercept),age10,-0.513
NCT01768559,NCT01768559,f2,value_1,age10,-0.008
NCT01768559,NCT01768559,f2,(Intercept),arm_f_2_Lixisenatide,-0.328
NCT01768559,NCT01768559,f2,value_1,arm_f_2_Lixisenatide,0.042
NCT01768559,NCT01768559,f2,age10,arm_f_2_Lixisenatide,0.55
NCT01768559,NCT01768559,f2,(Intercept),age10:arm_f_2_Lixisenatide,0.325
NCT01768559,NCT01768559,f2,value_1,age10:arm_f_2_Lixisenatide,-0.043
NCT01768559,NCT01768559,f2,age10,age10:arm_f_2_Lixisenatide,-0.556
NCT01768559,NCT01768559,f2,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.99
NCT00975286,NCT00975286,f2,(Intercept),value_1,-0.88
NCT00975286,NCT00975286,f2,(Intercept),age10,-0.556
NCT00975286,NCT00975286,f2,value_1,age10,0.102
NCT00975286,NCT00975286,f2,(Intercept),arm_f_2_GLP1 PLUS INSULIN BASAL,-0.381
NCT00975286,NCT00975286,f2,value_1,arm_f_2_GLP1 PLUS INSULIN BASAL,0.066
NCT00975286,NCT00975286,f2,age10,arm_f_2_GLP1 PLUS INSULIN BASAL,0.672
NCT00975286,NCT00975286,f2,(Intercept),age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.374
NCT00975286,NCT00975286,f2,value_1,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.063
NCT00975286,NCT00975286,f2,age10,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.684
NCT00975286,NCT00975286,f2,arm_f_2_GLP1 PLUS INSULIN BASAL,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.985
NCT01632007,NCT01632007,f2,(Intercept),value_1,-0.57
NCT01632007,NCT01632007,f2,(Intercept),age10,-0.828
NCT01632007,NCT01632007,f2,value_1,age10,0.026
NCT01632007,NCT01632007,f2,(Intercept),arm_f_2_Alogliptin,-0.635
NCT01632007,NCT01632007,f2,value_1,arm_f_2_Alogliptin,-0.103
NCT01632007,NCT01632007,f2,age10,arm_f_2_Alogliptin,0.832
NCT01632007,NCT01632007,f2,(Intercept),arm_f_2_Trelagliptin,-0.731
NCT01632007,NCT01632007,f2,value_1,arm_f_2_Trelagliptin,0.02
NCT01632007,NCT01632007,f2,age10,arm_f_2_Trelagliptin,0.867
NCT01632007,NCT01632007,f2,arm_f_2_Alogliptin,arm_f_2_Trelagliptin,0.737
NCT01632007,NCT01632007,f2,(Intercept),age10:arm_f_2_Alogliptin,0.624
NCT01632007,NCT01632007,f2,value_1,age10:arm_f_2_Alogliptin,0.095
NCT01632007,NCT01632007,f2,age10,age10:arm_f_2_Alogliptin,-0.831
NCT01632007,NCT01632007,f2,arm_f_2_Alogliptin,age10:arm_f_2_Alogliptin,-0.988
NCT01632007,NCT01632007,f2,arm_f_2_Trelagliptin,age10:arm_f_2_Alogliptin,-0.721
NCT01632007,NCT01632007,f2,(Intercept),age10:arm_f_2_Trelagliptin,0.716
NCT01632007,NCT01632007,f2,value_1,age10:arm_f_2_Trelagliptin,-0.022
NCT01632007,NCT01632007,f2,age10,age10:arm_f_2_Trelagliptin,-0.865
NCT01632007,NCT01632007,f2,arm_f_2_Alogliptin,age10:arm_f_2_Trelagliptin,-0.72
NCT01632007,NCT01632007,f2,arm_f_2_Trelagliptin,age10:arm_f_2_Trelagliptin,-0.988
NCT01632007,NCT01632007,f2,age10:arm_f_2_Alogliptin,age10:arm_f_2_Trelagliptin,0.719
NCT01619059,NCT01619059,f2,(Intercept),value_1,-0.69
NCT01619059,NCT01619059,f2,(Intercept),age10,-0.693
NCT01619059,NCT01619059,f2,value_1,age10,-0.031
NCT01619059,NCT01619059,f2,(Intercept),arm_f_2_SAXA PLUS DAPA PLUS MET,-0.49
NCT01619059,NCT01619059,f2,value_1,arm_f_2_SAXA PLUS DAPA PLUS MET,-0.064
NCT01619059,NCT01619059,f2,age10,arm_f_2_SAXA PLUS DAPA PLUS MET,0.731
NCT01619059,NCT01619059,f2,(Intercept),age10:arm_f_2_SAXA PLUS DAPA PLUS MET,0.488
NCT01619059,NCT01619059,f2,value_1,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,0.059
NCT01619059,NCT01619059,f2,age10,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.742
NCT01619059,NCT01619059,f2,arm_f_2_SAXA PLUS DAPA PLUS MET,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.987
NCT00819091,NCT00819091,f3,(Intercept),value_1,-0.968
NCT00819091,NCT00819091,f3,(Intercept),sex,-0.245
NCT00819091,NCT00819091,f3,value_1,sex,0.048
NCT00819091,NCT00819091,f3,(Intercept),"arm_f_2_Linagliptin, 5 mg tablet",-0.258
NCT00819091,NCT00819091,f3,value_1,"arm_f_2_Linagliptin, 5 mg tablet",0.045
NCT00819091,NCT00819091,f3,sex,"arm_f_2_Linagliptin, 5 mg tablet",0.68
NCT00819091,NCT00819091,f3,(Intercept),"sex:arm_f_2_Linagliptin, 5 mg tablet",0.22
NCT00819091,NCT00819091,f3,value_1,"sex:arm_f_2_Linagliptin, 5 mg tablet",-0.059
NCT00819091,NCT00819091,f3,sex,"sex:arm_f_2_Linagliptin, 5 mg tablet",-0.822
NCT00819091,NCT00819091,f3,"arm_f_2_Linagliptin, 5 mg tablet","sex:arm_f_2_Linagliptin, 5 mg tablet",-0.762
NCT00800683,NCT00800683,f3,(Intercept),value_1,-0.966
NCT00800683,NCT00800683,f3,(Intercept),sex,-0.391
NCT00800683,NCT00800683,f3,value_1,sex,0.188
NCT00800683,NCT00800683,f3,(Intercept),arm_f_2_Placebo,-0.302
NCT00800683,NCT00800683,f3,value_1,arm_f_2_Placebo,0.111
NCT00800683,NCT00800683,f3,sex,arm_f_2_Placebo,0.624
NCT00800683,NCT00800683,f3,(Intercept),sex:arm_f_2_Placebo,0.298
NCT00800683,NCT00800683,f3,value_1,sex:arm_f_2_Placebo,-0.152
NCT00800683,NCT00800683,f3,sex,sex:arm_f_2_Placebo,-0.725
NCT00800683,NCT00800683,f3,arm_f_2_Placebo,sex:arm_f_2_Placebo,-0.783
NCT00740051,NCT00740051,f3,(Intercept),value_1,-0.968
NCT00740051,NCT00740051,f3,(Intercept),sex,-0.203
NCT00740051,NCT00740051,f3,value_1,sex,0.038
NCT00740051,NCT00740051,f3,(Intercept),"arm_f_2_Linagliptin, 5mg tablet",-0.222
NCT00740051,NCT00740051,f3,value_1,"arm_f_2_Linagliptin, 5mg tablet",0.013
NCT00740051,NCT00740051,f3,sex,"arm_f_2_Linagliptin, 5mg tablet",0.549
NCT00740051,NCT00740051,f3,(Intercept),"sex:arm_f_2_Linagliptin, 5mg tablet",0.179
NCT00740051,NCT00740051,f3,value_1,"sex:arm_f_2_Linagliptin, 5mg tablet",-0.047
NCT00740051,NCT00740051,f3,sex,"sex:arm_f_2_Linagliptin, 5mg tablet",-0.807
NCT00740051,NCT00740051,f3,"arm_f_2_Linagliptin, 5mg tablet","sex:arm_f_2_Linagliptin, 5mg tablet",-0.638
NCT00996658,NCT00996658,f3,(Intercept),value_1,-0.97
NCT00996658,NCT00996658,f3,(Intercept),sex,-0.212
NCT00996658,NCT00996658,f3,value_1,sex,0.034
NCT00996658,NCT00996658,f3,(Intercept),arm_f_2_Linagliptin 5 mg tablet,-0.252
NCT00996658,NCT00996658,f3,value_1,arm_f_2_Linagliptin 5 mg tablet,0.049
NCT00996658,NCT00996658,f3,sex,arm_f_2_Linagliptin 5 mg tablet,0.628
NCT00996658,NCT00996658,f3,(Intercept),sex:arm_f_2_Linagliptin 5 mg tablet,0.165
