nct_id,id,outcome_id,result_group_id,ctgov_group_code
NCT00622284,49716739,6472327,9689163,OG001
NCT00622284,49716740,6472328,9689162,OG000
NCT00622284,49716741,6472328,9689163,OG001
NCT00622284,49716742,6472329,9689162,OG000
NCT00622284,49716743,6472329,9689163,OG001
NCT00622284,49716744,6472330,9689162,OG000
NCT00622284,49716745,6472330,9689163,OG001
NCT00622284,49716746,6472331,9689162,OG000
NCT00622284,49716747,6472331,9689163,OG001
NCT00622284,49716748,6472332,9689162,OG000
NCT00622284,49716749,6472332,9689163,OG001
NCT00622284,49716750,6472333,9689162,OG000
NCT00622284,49716751,6472333,9689163,OG001
NCT00622284,49716752,6472334,9689162,OG000
NCT00622284,49716753,6472334,9689163,OG001
NCT00622284,49716754,6472335,9689162,OG000
NCT00622284,49716755,6472335,9689163,OG001
NCT00637273,49729635,6474462,9692317,OG000
NCT00637273,49729636,6474462,9692318,OG001
NCT00637273,49729637,6474462,9692319,OG002
NCT00641043,49733595,6474972,9693064,OG000
NCT00641043,49733596,6474972,9693065,OG001
NCT00641043,49733597,6474973,9693064,OG000
NCT00641043,49733598,6474973,9693065,OG001
NCT00641043,49733599,6474974,9693064,OG000
NCT00641043,49733600,6474974,9693065,OG001
NCT00641043,49733601,6474975,9693064,OG000
NCT00641043,49733602,6474975,9693065,OG001
NCT00641056,49733621,6474985,9693073,OG000
NCT00641056,49733622,6474985,9693074,OG001
NCT00643851,49735970,6475286,9693621,OG000
NCT00643851,49735971,6475286,9693622,OG001
NCT00643851,49735972,6475286,9693623,OG002
NCT00643851,49735979,6475289,9693621,OG000
NCT00643851,49735980,6475289,9693622,OG001
NCT00643851,49735981,6475289,9693623,OG002
NCT00654381,49744212,6476228,9695006,OG000
NCT00654381,49744213,6476228,9695007,OG001
NCT00654381,49744214,6476228,9695008,OG002
NCT00654381,49744215,6476229,9695009,OG000
NCT00654381,49744216,6476229,9695010,OG001
NCT00654381,49744217,6476229,9695011,OG002
NCT00655863,49745445,6476407,9695320,OG000
NCT00655863,49745446,6476407,9695321,OG001
NCT00655863,49745447,6476407,9695322,OG002
NCT00655863,49745448,6476407,9695320,OG000
NCT00655863,49745449,6476407,9695321,OG001
NCT00655863,49745450,6476407,9695322,OG002
NCT00660907,49750408,6477032,9696294,OG000
NCT00660907,49750409,6477032,9696295,OG001
NCT00661362,49750710,6477090,9696387,OG000
NCT00661362,49750711,6477090,9696388,OG001
NCT00661362,49750712,6477090,9696387,OG000
NCT00661362,49750713,6477090,9696388,OG001
NCT00661362,49750714,6477090,9696387,OG000
NCT00661362,49750715,6477090,9696388,OG001
NCT00666458,49756786,6477910,9697242,OG000
NCT00666458,49756787,6477910,9697243,OG001
NCT00666458,49756788,6477910,9697242,OG000
NCT00666458,49756789,6477910,9697243,OG001
NCT00666458,49756790,6477910,9697242,OG000
NCT00666458,49756791,6477910,9697243,OG001
NCT00673231,49762074,6478836,9698762,OG000
NCT00673231,49762075,6478836,9698763,OG001
NCT00673231,49762076,6478836,9698764,OG002
NCT00673231,49762077,6478836,9698765,OG003
NCT00676338,49764606,6479216,9699475,OG000
NCT00676338,49764607,6479216,9699476,OG001
NCT00676338,49764608,6479216,9699477,OG002
NCT00676338,49764609,6479216,9699478,OG003
NCT00680745,49769211,6479770,9700290,OG000
NCT00680745,49769212,6479770,9700291,OG001
NCT00680745,49769213,6479770,9700292,OG002
NCT00680745,49769214,6479770,9700293,OG003
NCT00683878,49771061,6480162,9700880,OG000
NCT00683878,49771062,6480162,9700881,OG001
NCT00683878,49771063,6480162,9700882,OG002
NCT00688701,49776033,6480860,9702066,OG000
NCT00688701,49776034,6480860,9702067,OG001
NCT00688701,49776035,6480860,9702068,OG002
NCT00698932,49783244,6481968,9703772,OG000
NCT00698932,49783245,6481968,9703773,OG001
NCT00698932,49783246,6481968,9703772,OG000
NCT00698932,49783247,6481968,9703773,OG001
NCT00698932,49783248,6481968,9703772,OG000
NCT00698932,49783249,6481968,9703773,OG001
NCT00700817,49785283,6482243,9704242,OG000
NCT00700817,49785284,6482243,9704243,OG001
NCT00700817,49785285,6482243,9704244,OG002
NCT00700817,49785286,6482244,9704242,OG000
NCT00700817,49785287,6482244,9704243,OG001
NCT00700817,49785288,6482244,9704244,OG002
NCT00700817,49785289,6482245,9704242,OG000
NCT00700817,49785290,6482245,9704243,OG001
NCT00700817,49785291,6482246,9704245,OG003
NCT00700817,49785292,6482246,9704246,OG004
NCT00701090,49785587,6482337,9704305,OG000
NCT00701090,49785588,6482337,9704306,OG001
NCT00707031,49790968,6483273,9705807,OG000
NCT00707031,49790969,6483273,9705808,OG001
NCT00707993,49792441,6483396,9705959,OG000
NCT00707993,49792442,6483396,9705960,OG001
NCT00707993,49792443,6483397,9705959,OG000
NCT00707993,49792444,6483397,9705960,OG001
NCT00707993,49792445,6483397,9705959,OG000
NCT00707993,49792446,6483397,9705960,OG001
NCT00707993,49792447,6483397,9705959,OG000
NCT00707993,49792448,6483397,9705960,OG001
NCT00707993,49792449,6483397,9705959,OG000
NCT00707993,49792450,6483397,9705960,OG001
NCT00707993,49792451,6483397,9705959,OG000
NCT00707993,49792452,6483397,9705960,OG001
NCT00707993,49792453,6483397,9705959,OG000
NCT00707993,49792454,6483397,9705960,OG001
NCT00707993,49792455,6483397,9705959,OG000
NCT00707993,49792456,6483397,9705960,OG001
NCT00707993,49792457,6483397,9705959,OG000
NCT00707993,49792458,6483397,9705960,OG001
NCT00712673,49797624,6484330,9707133,OG000
NCT00712673,49797625,6484330,9707134,OG001
NCT00712673,49797626,6484330,9707135,OG002
NCT00713830,49798321,6484441,9707351,OG000
NCT00713830,49798322,6484441,9707352,OG001
NCT00715624,49800252,6484588,9707674,OG000
NCT00715624,49800253,6484588,9707675,OG001
NCT00722371,49807264,6485681,9709203,OG000
NCT00722371,49807265,6485681,9709204,OG001
NCT00722371,49807266,6485681,9709205,OG002
NCT00722371,49807267,6485681,9709206,OG003
NCT00722371,49807268,6485681,9709207,OG004
NCT00722371,49807269,6485681,9709208,OG005
NCT00722371,49807270,6485681,9709209,OG006
NCT00722371,49807285,6485684,9709203,OG000
NCT00722371,49807286,6485684,9709204,OG001
NCT00722371,49807287,6485684,9709205,OG002
NCT00722371,49807288,6485684,9709206,OG003
NCT00722371,49807289,6485684,9709207,OG004
NCT00722371,49807290,6485684,9709208,OG005
NCT00722371,49807291,6485684,9709209,OG006
NCT00740051,49828203,6488633,9712678,OG000
NCT00740051,49828204,6488633,9712679,OG001
NCT00740051,49828205,6488634,9712678,OG000
NCT00740051,49828206,6488634,9712679,OG001
NCT00740051,49828215,6488639,9712680,OG000
NCT00740051,49828216,6488639,9712679,OG001
NCT00740051,49828217,6488639,9712680,OG000
NCT00740051,49828218,6488639,9712679,OG001
NCT00740051,49828219,6488639,9712680,OG000
NCT00740051,49828220,6488639,9712679,OG001
NCT00740051,49828221,6488639,9712680,OG000
NCT00740051,49828222,6488639,9712679,OG001
NCT00740051,49828223,6488639,9712680,OG000
NCT00740051,49828224,6488639,9712679,OG001
NCT00740051,49828225,6488639,9712680,OG000
NCT00740051,49828226,6488639,9712679,OG001
NCT00740051,49828227,6488639,9712680,OG000
NCT00740051,49828228,6488639,9712679,OG001
NCT00740051,49828229,6488639,9712680,OG000
NCT00740051,49828230,6488639,9712679,OG001
NCT00740051,49828231,6488639,9712680,OG000
NCT00740051,49828232,6488639,9712679,OG001
NCT00740051,49828233,6488639,9712680,OG000
NCT00740051,49828234,6488639,9712679,OG001
NCT00751114,49836204,6489808,9714780,OG000
NCT00751114,49836205,6489808,9714781,OG001
NCT00757588,49840576,6490694,9715890,OG000
NCT00757588,49840577,6490694,9715891,OG001
NCT00763451,49846464,6491763,9717710,OG000
NCT00763451,49846465,6491763,9717711,OG001
NCT00763451,49846466,6491763,9717712,OG002
NCT00763815,49846501,6491779,9717737,OG000
NCT00763815,49846502,6491779,9717738,OG001
NCT00765817,49848225,6492155,9718104,OG000
NCT00765817,49848226,6492155,9718105,OG001
NCT00790205,49870150,6495709,9723002,OG000
NCT00790205,49870151,6495709,9723003,OG001
NCT00790205,49870152,6495709,9723002,OG000
NCT00790205,49870153,6495709,9723003,OG001
NCT00790205,49870154,6495709,9723002,OG000
NCT00790205,49870155,6495709,9723003,OG001
NCT00790205,49870156,6495709,9723002,OG000
NCT00790205,49870157,6495709,9723003,OG001
NCT00790205,49870158,6495709,9723002,OG000
NCT00790205,49870159,6495709,9723003,OG001
NCT00790205,49870160,6495709,9723002,OG000
NCT00790205,49870161,6495709,9723003,OG001
NCT00790205,49870162,6495709,9723002,OG000
NCT00790205,49870163,6495709,9723003,OG001
NCT00790205,49870164,6495710,9723002,OG000
NCT00790205,49870165,6495710,9723003,OG001
NCT00790205,49870166,6495710,9723002,OG000
NCT00790205,49870167,6495710,9723003,OG001
NCT00790205,49870168,6495710,9723002,OG000
NCT00790205,49870169,6495710,9723003,OG001
NCT00790205,49870170,6495710,9723002,OG000
NCT00790205,49870171,6495710,9723003,OG001
NCT00790205,49870172,6495710,9723002,OG000
NCT00790205,49870173,6495710,9723003,OG001
NCT00790205,49870174,6495710,9723002,OG000
NCT00790205,49870175,6495710,9723003,OG001
NCT00790205,49870176,6495710,9723002,OG000
NCT00790205,49870177,6495710,9723003,OG001
NCT00798161,49878019,6497088,9724752,OG000
NCT00798161,49878020,6497088,9724753,OG001
NCT00798161,49878021,6497088,9724754,OG002
NCT00798161,49878022,6497088,9724755,OG003
NCT00798161,49878023,6497088,9724756,OG004
NCT00798161,49878024,6497088,9724757,OG005
NCT00798161,49878025,6497089,9724752,OG000
NCT00798161,49878026,6497089,9724753,OG001
NCT00798161,49878027,6497089,9724754,OG002
NCT00798161,49878028,6497089,9724755,OG003
NCT00798161,49878029,6497089,9724756,OG004
NCT00798161,49878030,6497089,9724757,OG005
NCT00798161,49878031,6497090,9724752,OG000
NCT00798161,49878032,6497090,9724753,OG001
NCT00798161,49878033,6497090,9724754,OG002
NCT00798161,49878034,6497090,9724755,OG003
NCT00798161,49878035,6497090,9724756,OG004
NCT00798161,49878036,6497090,9724757,OG005
NCT00798161,49878037,6497091,9724752,OG000
NCT00798161,49878038,6497091,9724753,OG001
NCT00798161,49878039,6497091,9724754,OG002
NCT00798161,49878040,6497091,9724755,OG003
NCT00798161,49878041,6497091,9724756,OG004
NCT00798161,49878042,6497091,9724757,OG005
NCT00798161,49878109,6497103,9724758,OG000
NCT00800683,49879569,6497415,9725169,OG000
NCT00800683,49879570,6497415,9725170,OG001
NCT00800683,49879571,6497416,9725169,OG000
NCT00800683,49879572,6497416,9725170,OG001
NCT00800683,49879573,6497417,9725169,OG000
NCT00800683,49879574,6497417,9725170,OG001
NCT00800683,49879575,6497418,9725169,OG000
NCT00800683,49879576,6497418,9725170,OG001
NCT00800683,49879577,6497419,9725169,OG000
NCT00800683,49879578,6497419,9725170,OG001
NCT00800683,49879579,6497420,9725169,OG000
NCT00800683,49879580,6497420,9725170,OG001
NCT00800683,49879581,6497421,9725169,OG000
NCT00800683,49879582,6497421,9725170,OG001
NCT00800683,49879583,6497422,9725169,OG000
NCT00800683,49879584,6497422,9725170,OG001
NCT00813995,49902198,6499450,9728160,OG000
NCT00813995,49902199,6499450,9728161,OG001
NCT00813995,49902200,6499451,9728162,OG000
NCT00813995,49902201,6499451,9728163,OG001
NCT00813995,49902202,6499452,9728164,OG000
NCT00813995,49902203,6499452,9728165,OG001
NCT00819091,49912191,6500236,9729169,OG000
NCT00819091,49912192,6500236,9729170,OG001
NCT00819091,49912207,6500241,9729169,OG000
NCT00819091,49912208,6500241,9729170,OG001
NCT00819091,49912209,6500242,9729169,OG000
NCT00819091,49912210,6500242,9729170,OG001
NCT00819091,49912211,6500243,9729169,OG000
NCT00819091,49912212,6500243,9729170,OG001
NCT00837577,49931641,6502810,9733098,OG000
NCT00837577,49931642,6502810,9733099,OG001
NCT00838903,49932971,6502955,9733410,OG000
NCT00838903,49932972,6502955,9733411,OG001
NCT00838903,49932973,6502955,9733412,OG002
NCT00838903,49932974,6502955,9733413,OG003
NCT00838903,49932975,6502956,9733410,OG000
NCT00838903,49932976,6502956,9733411,OG001
NCT00838903,49932977,6502956,9733412,OG002
NCT00838903,49932978,6502956,9733413,OG003
NCT00838916,49933023,6502964,9733423,OG000
NCT00838916,49933024,6502964,9733424,OG001
NCT00838916,49933025,6502965,9733423,OG000
NCT00838916,49933026,6502965,9733424,OG001
NCT00839527,49935185,6503144,9733613,OG000
NCT00839527,49935186,6503144,9733614,OG001
NCT00839527,49935187,6503144,9733615,OG002
NCT00839527,49935188,6503145,9733613,OG000
NCT00839527,49935189,6503145,9733614,OG001
NCT00839527,49935190,6503145,9733615,OG002
NCT00839527,49935191,6503145,9733613,OG000
NCT00839527,49935192,6503145,9733614,OG001
NCT00839527,49935193,6503145,9733615,OG002
NCT00849017,49943534,6504520,9735497,OG000
NCT00849017,49943535,6504520,9735498,OG001
NCT00849017,49943536,6504520,9735499,OG002
NCT00849017,49943537,6504521,9735497,OG000
NCT00849017,49943538,6504521,9735498,OG001
NCT00849017,49943539,6504521,9735499,OG002
NCT00849017,49943540,6504521,9735497,OG000
NCT00849017,49943541,6504521,9735498,OG001
NCT00849017,49943542,6504521,9735499,OG002
NCT00849056,49943596,6504533,9735512,OG000
NCT00849056,49943597,6504533,9735513,OG001
NCT00849056,49943598,6504533,9735512,OG000
NCT00849056,49943599,6504533,9735513,OG001
NCT00849056,49943600,6504534,9735512,OG000
NCT00849056,49943601,6504534,9735513,OG001
NCT00856284,49952422,6505524,9736953,OG000
NCT00856284,49952423,6505524,9736954,OG001
NCT00856284,49952424,6505524,9736955,OG002
NCT00856284,49952425,6505525,9736953,OG000
NCT00856284,49952426,6505525,9736954,OG001
NCT00856284,49952427,6505525,9736955,OG002
NCT00856284,49952428,6505525,9736953,OG000
NCT00856284,49952429,6505525,9736954,OG001
NCT00856284,49952430,6505525,9736955,OG002
NCT00856284,49952431,6505525,9736953,OG000
NCT00856284,49952432,6505525,9736954,OG001
NCT00856284,49952433,6505525,9736955,OG002
NCT00856284,49952434,6505525,9736953,OG000
NCT00856284,49952435,6505525,9736954,OG001
NCT00856284,49952436,6505525,9736955,OG002
NCT00856284,49952437,6505525,9736953,OG000
NCT00856284,49952438,6505525,9736954,OG001
NCT00856284,49952439,6505525,9736955,OG002
NCT00856284,49952440,6505525,9736953,OG000
NCT00856284,49952441,6505525,9736954,OG001
NCT00856284,49952442,6505525,9736955,OG002
NCT00856284,49952443,6505525,9736953,OG000
NCT00856284,49952444,6505525,9736954,OG001
NCT00856284,49952445,6505525,9736955,OG002
NCT00856284,49952446,6505525,9736953,OG000
NCT00856284,49952447,6505525,9736954,OG001
NCT00856284,49952448,6505525,9736955,OG002
NCT00856284,49952449,6505525,9736953,OG000
NCT00856284,49952450,6505525,9736954,OG001
NCT00856284,49952451,6505525,9736955,OG002
NCT00856284,49952452,6505525,9736953,OG000
NCT00856284,49952453,6505525,9736954,OG001
NCT00856284,49952454,6505525,9736955,OG002
NCT00856284,49952542,6505530,9736953,OG000
NCT00856284,49952543,6505530,9736954,OG001
NCT00856284,49952544,6505530,9736955,OG002
NCT00859898,49958133,6506387,9737770,OG000
NCT00859898,49958134,6506387,9737771,OG001
NCT00859898,49958135,6506387,9737772,OG002
NCT00859898,49958142,6506390,9737770,OG000
NCT00859898,49958143,6506390,9737773,OG001
NCT00859898,49958144,6506390,9737772,OG002
NCT00866658,49966682,6507301,9738940,OG000
NCT00866658,49966683,6507301,9738941,OG001
NCT00870194,49968324,6507694,9739629,OG000
NCT00870194,49968325,6507694,9739630,OG001
NCT00877890,49975000,6508606,9741030,OG000
NCT00877890,49975001,6508606,9741031,OG001
NCT00885352,49982310,6509770,9742589,OG000
NCT00885352,49982311,6509770,9742590,OG001
NCT00885378,49982484,6509797,9742607,OG000
NCT00885378,49982485,6509797,9742608,OG001
NCT00885378,49982486,6509797,9742607,OG000
NCT00885378,49982487,6509797,9742608,OG001
NCT00915772,50006597,6513397,9748026,OG000
NCT00915772,50006598,6513397,9748027,OG001
NCT00915772,50006599,6513397,9748028,OG002
NCT00915772,50006600,6513397,9748026,OG000
NCT00915772,50006601,6513397,9748027,OG001
NCT00915772,50006602,6513397,9748028,OG002
NCT00915772,50006603,6513397,9748026,OG000
NCT00915772,50006604,6513397,9748027,OG001
NCT00915772,50006605,6513397,9748028,OG002
NCT00915772,50006606,6513397,9748026,OG000
NCT00915772,50006607,6513397,9748027,OG001
NCT00915772,50006608,6513397,9748028,OG002
NCT00915772,50006609,6513397,9748026,OG000
NCT00915772,50006610,6513397,9748027,OG001
NCT00915772,50006611,6513397,9748028,OG002
NCT00915772,50006654,6513403,9748026,OG000
NCT00915772,50006655,6513403,9748027,OG001
NCT00915772,50006656,6513403,9748028,OG002
NCT00915772,50006657,6513403,9748026,OG000
NCT00915772,50006658,6513403,9748027,OG001
NCT00915772,50006659,6513403,9748028,OG002
NCT00915772,50006660,6513403,9748026,OG000
NCT00915772,50006661,6513403,9748027,OG001
NCT00915772,50006662,6513403,9748028,OG002
NCT00915772,50006663,6513403,9748026,OG000
NCT00915772,50006664,6513403,9748027,OG001
NCT00915772,50006665,6513403,9748028,OG002
NCT00915772,50006666,6513403,9748026,OG000
NCT00915772,50006667,6513403,9748027,OG001
NCT00915772,50006668,6513403,9748028,OG002
NCT00917267,50007444,6513617,9748317,OG000
NCT00917267,50007445,6513617,9748318,OG001
NCT00918879,50008121,6513770,9748550,OG000
NCT00918879,50008122,6513770,9748551,OG001
NCT00918879,50008123,6513770,9748550,OG000
NCT00918879,50008124,6513770,9748551,OG001
NCT00918879,50008125,6513770,9748550,OG000
NCT00918879,50008126,6513770,9748551,OG001
NCT00935532,50027819,6516201,9751961,OG000
NCT00935532,50027820,6516201,9751962,OG001
NCT00954447,50050032,6519165,9755964,OG000
NCT00954447,50050033,6519165,9755965,OG001
NCT00954447,50050042,6519168,9755964,OG000
NCT00954447,50050043,6519168,9755965,OG001
NCT00954447,50050044,6519169,9755964,OG000
NCT00954447,50050045,6519169,9755965,OG001
NCT00954447,50050046,6519170,9755964,OG000
NCT00954447,50050047,6519170,9755965,OG001
NCT00954447,50050048,6519171,9755964,OG000
NCT00954447,50050049,6519171,9755965,OG001
NCT00954447,50050050,6519172,9755964,OG000
NCT00954447,50050051,6519172,9755965,OG001
NCT00954447,50050052,6519173,9755964,OG000
NCT00954447,50050053,6519173,9755965,OG001
NCT00960076,50055554,6520073,9757335,OG000
NCT00960076,50055555,6520073,9757336,OG001
NCT00960076,50055556,6520073,9757335,OG000
NCT00960076,50055557,6520073,9757336,OG001
NCT00960076,50055558,6520073,9757335,OG000
NCT00960076,50055559,6520073,9757336,OG001
NCT00960661,50056961,6520156,9757485,OG000
NCT00960661,50056962,6520156,9757486,OG001
NCT00968812,50066260,6521265,9759046,OG000
NCT00968812,50066261,6521265,9759047,OG001
NCT00968812,50066262,6521265,9759048,OG002
NCT00968812,50066269,6521268,9759046,OG000
NCT00968812,50066270,6521268,9759047,OG001
NCT00968812,50066271,6521268,9759048,OG002
NCT00974090,50075265,6521853,9760037,OG000
NCT00974090,50075266,6521853,9760038,OG001
NCT00975286,50078068,6522161,9760265,OG000
NCT00975286,50078069,6522161,9760266,OG001
NCT00976391,50080261,6522303,9760500,OG000
NCT00976391,50080262,6522303,9760501,OG001
NCT00976391,50080263,6522304,9760500,OG000
NCT00976391,50080264,6522304,9760501,OG001
NCT00976391,50080265,6522304,9760500,OG000
NCT00976391,50080266,6522304,9760501,OG001
NCT00976391,50080267,6522304,9760500,OG000
NCT00976391,50080268,6522304,9760501,OG001
NCT00976937,50086988,6522564,9760706,OG000
NCT00976937,50086989,6522564,9760707,OG001
NCT00984867,50096272,6523670,9762586,OG000
NCT00984867,50096273,6523670,9762587,OG001
NCT00984867,50096276,6523672,9762588,OG000
NCT00984867,50096277,6523672,9762589,OG001
NCT00996658,50121296,6525536,9765139,OG000
NCT00996658,50121297,6525536,9765140,OG001
NCT00996658,50121298,6525537,9765139,OG000
NCT00996658,50121299,6525537,9765140,OG001
NCT00996658,50121300,6525538,9765139,OG000
NCT00996658,50121301,6525538,9765140,OG001
NCT00996658,50121302,6525539,9765139,OG000
NCT00996658,50121303,6525539,9765140,OG001
NCT00998881,50124828,6526015,9765747,OG000
NCT00998881,50124829,6526015,9765748,OG001
NCT01003184,50132568,6526736,9766723,OG000
NCT01003184,50132569,6526736,9766724,OG001
NCT01006590,50134945,6527149,9767351,OG000
NCT01006590,50134946,6527149,9767352,OG001
NCT01006603,50134965,6527157,9767360,OG000
NCT01006603,50134966,6527157,9767361,OG001
NCT01023581,50150304,6529517,9771023,OG000
NCT01023581,50150305,6529517,9771024,OG001
NCT01023581,50150306,6529517,9771025,OG002
NCT01023581,50150307,6529517,9771026,OG003
NCT01023581,50150308,6529517,9771027,OG004
NCT01023581,50150309,6529517,9771028,OG005
NCT01023581,50150310,6529517,9771029,OG006
NCT01023581,50150311,6529518,9771023,OG000
NCT01023581,50150312,6529518,9771024,OG001
NCT01023581,50150313,6529518,9771025,OG002
NCT01023581,50150314,6529518,9771026,OG003
NCT01023581,50150315,6529518,9771027,OG004
NCT01023581,50150316,6529518,9771028,OG005
NCT01023581,50150317,6529518,9771029,OG006
NCT01023581,50150318,6529518,9771023,OG000
NCT01023581,50150319,6529518,9771024,OG001
NCT01023581,50150320,6529518,9771025,OG002
NCT01023581,50150321,6529518,9771026,OG003
NCT01023581,50150322,6529518,9771027,OG004
NCT01023581,50150323,6529518,9771028,OG005
NCT01023581,50150324,6529518,9771029,OG006
NCT01023581,50150325,6529518,9771023,OG000
NCT01023581,50150326,6529518,9771024,OG001
NCT01023581,50150327,6529518,9771025,OG002
NCT01023581,50150328,6529518,9771026,OG003
NCT01023581,50150329,6529518,9771027,OG004
NCT01023581,50150330,6529518,9771028,OG005
NCT01023581,50150331,6529518,9771029,OG006
NCT01023581,50150332,6529518,9771023,OG000
NCT01023581,50150333,6529518,9771024,OG001
NCT01023581,50150334,6529518,9771025,OG002
NCT01023581,50150335,6529518,9771026,OG003
NCT01023581,50150336,6529518,9771027,OG004
NCT01023581,50150337,6529518,9771028,OG005
NCT01023581,50150338,6529518,9771029,OG006
NCT01023581,50150339,6529518,9771023,OG000
NCT01023581,50150340,6529518,9771024,OG001
NCT01023581,50150341,6529518,9771025,OG002
NCT01023581,50150342,6529518,9771026,OG003
NCT01023581,50150343,6529518,9771027,OG004
NCT01023581,50150344,6529518,9771028,OG005
NCT01023581,50150345,6529518,9771029,OG006
NCT01026194,50153072,6529883,9771583,OG000
NCT01026194,50153073,6529883,9771584,OG001
NCT01028391,50155867,6530205,9772173,OG000
NCT01028391,50155868,6530205,9772174,OG001
NCT01029886,50157087,6530463,9772432,OG000
NCT01029886,50157088,6530463,9772433,OG001
NCT01031680,50160939,6530664,9772737,OG000
NCT01031680,50160940,6530664,9772738,OG001
NCT01032629,50161658,6530811,9772946,OG000
NCT01032629,50161659,6530811,9772947,OG001
NCT01032629,50161660,6530811,9772948,OG002
NCT01042977,50177970,6532056,9774720,OG000
NCT01042977,50177971,6532056,9774721,OG001
NCT01046110,50179007,6532312,9775311,OG000
NCT01046110,50179008,6532312,9775312,OG001
NCT01064414,50197931,6534497,9778797,OG000
NCT01064414,50197932,6534497,9778798,OG001
NCT01064414,50197933,6534497,9778799,OG002
NCT01064687,50198204,6534525,9778837,OG000
NCT01064687,50198205,6534525,9778838,OG001
NCT01064687,50198206,6534525,9778839,OG002
NCT01064687,50198207,6534525,9778840,OG003
NCT01064687,50198208,6534526,9778837,OG000
NCT01064687,50198209,6534526,9778838,OG001
NCT01064687,50198210,6534526,9778839,OG002
NCT01075282,50207902,6535804,9780703,OG000
NCT01075282,50207903,6535804,9780704,OG001
NCT01075282,50207904,6535804,9780705,OG002
NCT01075282,50207905,6535805,9780703,OG000
NCT01075282,50207906,6535805,9780704,OG001
NCT01075282,50207907,6535805,9780705,OG002
NCT01075282,50207908,6535805,9780703,OG000
NCT01075282,50207909,6535805,9780704,OG001
NCT01075282,50207910,6535805,9780705,OG002
NCT01076075,50208843,6535926,9780865,OG000
NCT01076075,50208844,6535926,9780866,OG001
NCT01076088,50208853,6535931,9780885,OG000
NCT01076088,50208854,6535931,9780886,OG001
NCT01076088,50208855,6535931,9780887,OG002
NCT01076088,50208856,6535931,9780888,OG003
NCT01076088,50208857,6535931,9780889,OG004
NCT01076088,50208858,6535931,9780890,OG005
NCT01081834,50216571,6536825,9782281,OG000
NCT01081834,50216572,6536825,9782282,OG001
NCT01081834,50216573,6536825,9782283,OG002
NCT01081834,50216574,6536826,9782285,OG001
NCT01081834,50216575,6536826,9782286,OG002
NCT01084005,50218729,6537137,9782669,OG000
NCT01084005,50218730,6537137,9782670,OG001
NCT01084005,50218731,6537138,9782669,OG000
NCT01084005,50218732,6537138,9782670,OG001
NCT01084005,50218733,6537139,9782669,OG000
NCT01084005,50218734,6537139,9782670,OG001
NCT01084005,50218735,6537140,9782669,OG000
NCT01084005,50218736,6537140,9782670,OG001
NCT01087502,50221590,6537517,9783267,OG000
NCT01087502,50221591,6537517,9783268,OG001
NCT01087502,50221592,6537518,9783269,OG000
NCT01087502,50221593,6537518,9783268,OG001
NCT01087502,50221594,6537518,9783269,OG000
NCT01087502,50221595,6537518,9783268,OG001
NCT01087502,50221596,6537518,9783269,OG000
NCT01087502,50221597,6537518,9783268,OG001
NCT01087502,50221598,6537518,9783269,OG000
NCT01087502,50221599,6537518,9783268,OG001
NCT01087502,50221600,6537518,9783269,OG000
NCT01087502,50221601,6537518,9783268,OG001
NCT01087502,50221602,6537518,9783269,OG000
NCT01087502,50221603,6537518,9783268,OG001
NCT01087502,50221604,6537518,9783269,OG000
NCT01087502,50221605,6537518,9783268,OG001
NCT01087502,50221606,6537518,9783269,OG000
NCT01087502,50221607,6537518,9783268,OG001
NCT01087502,50221608,6537518,9783269,OG000
NCT01087502,50221609,6537518,9783268,OG001
NCT01087502,50221610,6537518,9783269,OG000
NCT01087502,50221611,6537518,9783268,OG001
NCT01087502,50221612,6537518,9783269,OG000
NCT01087502,50221613,6537518,9783268,OG001
NCT01095653,50228518,6538514,9784809,OG000
NCT01095653,50228519,6538514,9784810,OG001
NCT01095653,50228520,6538514,9784811,OG002
NCT01095666,50228533,6538519,9784822,OG000
NCT01095666,50228534,6538519,9784823,OG001
NCT01095666,50228535,6538519,9784824,OG002
NCT01098539,50234482,6538977,9785496,OG000
NCT01098539,50234483,6538977,9785497,OG001
NCT01098539,50234484,6538978,9785496,OG000
NCT01098539,50234485,6538978,9785497,OG001
NCT01098539,50234486,6538978,9785496,OG000
NCT01098539,50234487,6538978,9785497,OG001
NCT01098539,50234488,6538978,9785496,OG000
NCT01098539,50234489,6538978,9785497,OG001
NCT01098539,50234490,6538978,9785496,OG000
NCT01098539,50234491,6538978,9785497,OG001
NCT01098539,50234492,6538978,9785496,OG000
NCT01098539,50234493,6538978,9785497,OG001
NCT01098539,50234494,6538979,9785496,OG000
NCT01098539,50234495,6538979,9785497,OG001
NCT01098539,50234496,6538979,9785496,OG000
NCT01098539,50234497,6538979,9785497,OG001
NCT01098539,50234498,6538979,9785496,OG000
NCT01098539,50234499,6538979,9785497,OG001
NCT01098539,50234500,6538979,9785496,OG000
NCT01098539,50234501,6538979,9785497,OG001
NCT01098539,50234502,6538979,9785496,OG000
NCT01098539,50234503,6538979,9785497,OG001
NCT01098539,50234504,6538979,9785496,OG000
NCT01098539,50234505,6538979,9785497,OG001
NCT01098539,50234506,6538979,9785496,OG000
NCT01098539,50234507,6538979,9785497,OG001
NCT01098539,50234508,6538979,9785496,OG000
NCT01098539,50234509,6538979,9785497,OG001
NCT01098539,50234510,6538979,9785496,OG000
